DS3,,325,35,99,87,546,0.770176224612,0.788834951456,0.902777777778,0.841968911917
DS3,,304,50,94,125,573,0.73541779532,0.708624708625,0.858757062147,0.77650063857
DS3,,302,33,192,99,626,0.838518746474,0.753117206983,0.901492537313,0.820652173913
DS3,,298,49,145,128,620,0.804879078654,0.699530516432,0.85878962536,0.771021992238
DS3,,295,65,126,107,593,0.764484978541,0.733830845771,0.819444444444,0.774278215223
DS3,,253,36,140,115,544,0.809552886899,0.6875,0.875432525952,0.770167427702
DS3,,316,40,67,128,551,0.72216940363,0.711711711712,0.887640449438,0.79
DS3,,333,57,196,101,687,0.816981783648,0.767281105991,0.853846153846,0.808252427184
DS3,,294,44,110,94,542,0.76003596705,0.757731958763,0.869822485207,0.809917355372
DS3,,302,58,162,148,670,0.750430107527,0.671111111111,0.838888888889,0.745679012346
