DS3,2,303,57,110,77,547,0.811928104575,0.797368421053,0.841666666667,0.818918918919
DS3,2,309,52,146,87,594,0.819314493598,0.780303030303,0.85595567867,0.816380449141
DS3,2,298,56,123,96,573,0.798029048319,0.756345177665,0.841807909605,0.79679144385
DS3,2,268,22,146,110,546,0.851858836207,0.708994708995,0.924137931034,0.802395209581
DS3,2,297,38,198,93,626,0.864491973124,0.761538461538,0.886567164179,0.819310344828
DS3,2,313,34,186,87,620,0.865503372708,0.7825,0.902017291066,0.838018741633
DS3,2,279,60,121,83,543,0.79368384522,0.770718232044,0.823008849558,0.796005706134
DS3,2,279,112,218,79,688,0.820834086819,0.779329608939,0.713554987212,0.744993324433
DS3,2,293,64,93,103,553,0.759275138627,0.739898989899,0.820728291317,0.778220451527
DS3,2,286,76,212,99,673,0.80233074559,0.742857142857,0.790055248619,0.765729585007
