CPI-DS,0.25,220,63,215,76,574,0.843211540563,0.743243243243,0.777385159011,0.759930915371
CPI-DS,0.25,231,49,187,101,568,0.826339285714,0.69578313253,0.825,0.754901960784
CPI-DS,0.25,249,60,197,66,572,0.844746329999,0.790476190476,0.805825242718,0.798076923077
CPI-DS,0.25,232,51,237,72,592,0.874083730717,0.763157894737,0.819787985866,0.790459965928
CPI-DS,0.25,254,39,164,61,518,0.859992415624,0.806349206349,0.866894197952,0.835526315789
CPI-DS,0.25,232,62,136,72,502,0.791372318158,0.763157894737,0.789115646259,0.775919732441
CPI-DS,0.25,254,23,146,70,493,0.878409546731,0.783950617284,0.916967509025,0.845257903494
CPI-DS,0.25,262,48,170,91,571,0.841218637993,0.742209631728,0.845161290323,0.790346907994
CPI-DS,0.25,226,69,225,80,600,0.833053626007,0.738562091503,0.766101694915,0.752079866889
CPI-DS,0.25,230,73,220,47,570,0.864735911793,0.830324909747,0.759075907591,0.793103448276
