CPI-DS,1,298,41,193,100,632,0.870780351767,0.748743718593,0.879056047198,0.80868385346
CPI-DS,1,268,31,147,76,522,0.864466007769,0.779069767442,0.896321070234,0.833592534992
CPI-DS,1,294,54,146,82,576,0.828922161726,0.781914893617,0.844827586207,0.812154696133
CPI-DS,1,281,35,204,108,628,0.860171210646,0.72236503856,0.889240506329,0.797163120567
CPI-DS,1,334,45,133,87,599,0.837347085632,0.793349168646,0.881266490765,0.835
CPI-DS,1,315,80,154,75,624,0.825714443646,0.807692307692,0.79746835443,0.802547770701
CPI-DS,1,260,75,140,67,542,0.792299372702,0.795107033639,0.776119402985,0.785498489426
CPI-DS,1,307,72,211,56,646,0.872678940243,0.845730027548,0.810026385224,0.827493261456
CPI-DS,1,314,83,116,87,600,0.775669739797,0.783042394015,0.790931989924,0.786967418546
CPI-DS,1,277,32,211,74,594,0.86257877704,0.789173789174,0.89644012945,0.839393939394
