CPI-DS,0.25,293,36,146,84,559,0.872089335272,0.777188328912,0.890577507599,0.830028328612
CPI-DS,0.25,324,34,147,97,602,0.835413041487,0.769596199525,0.905027932961,0.831835686778
CPI-DS,0.25,287,63,165,99,614,0.804751082251,0.743523316062,0.82,0.779891304348
CPI-DS,0.25,321,43,137,83,584,0.86013986014,0.794554455446,0.881868131868,0.8359375
CPI-DS,0.25,324,44,171,92,631,0.848869647876,0.778846153846,0.880434782609,0.826530612245
CPI-DS,0.25,307,63,161,85,616,0.839255108767,0.783163265306,0.82972972973,0.805774278215
CPI-DS,0.25,294,40,147,66,547,0.848486126339,0.816666666667,0.880239520958,0.847262247839
CPI-DS,0.25,241,65,243,91,640,0.843078548785,0.725903614458,0.787581699346,0.755485893417
CPI-DS,0.25,290,61,166,66,583,0.850267708026,0.814606741573,0.826210826211,0.820367751061
CPI-DS,0.25,291,75,135,86,587,0.808162104691,0.771883289125,0.795081967213,0.78331090175
