CPI-DS_NIV,2,137,20,111,55,323,0.873417235822,0.713541666667,0.872611464968,0.785100286533
CPI-DS_NIV,2,134,16,105,30,285,0.88237037037,0.817073170732,0.893333333333,0.853503184713
CPI-DS_NIV,2,135,12,81,51,279,0.834312512884,0.725806451613,0.918367346939,0.810810810811
CPI-DS_NIV,2,106,40,58,30,234,0.817247820672,0.779411764706,0.72602739726,0.751773049645
CPI-DS_NIV,2,120,23,90,36,269,0.839493839494,0.769230769231,0.839160839161,0.802675585284
CPI-DS_NIV,2,157,30,93,30,310,0.856397547933,0.839572192513,0.839572192513,0.839572192513
CPI-DS_NIV,2,125,10,113,41,289,0.89822029822,0.753012048193,0.925925925926,0.830564784053
CPI-DS_NIV,2,151,35,68,56,310,0.785553243149,0.729468599034,0.811827956989,0.76844783715
CPI-DS_NIV,2,144,36,100,31,311,0.832824427481,0.822857142857,0.8,0.811267605634
CPI-DS_NIV,2,162,19,83,39,303,0.87532832171,0.805970149254,0.895027624309,0.848167539267
