CPI-DS,,325,39,180,92,636,0.857274159664,0.779376498801,0.892857142857,0.832266325224
CPI-DS,,279,61,127,103,570,0.724578005115,0.730366492147,0.820588235294,0.772853185596
CPI-DS,,322,79,136,103,640,0.755840524212,0.757647058824,0.802992518703,0.779661016949
CPI-DS,,307,33,140,80,560,0.844144385027,0.793281653747,0.902941176471,0.844566712517
CPI-DS,,291,48,126,152,617,0.766346215063,0.656884875847,0.858407079646,0.744245524297
CPI-DS,,251,68,196,72,587,0.847272259393,0.777089783282,0.786833855799,0.781931464174
CPI-DS,,283,46,138,58,525,0.859887724087,0.82991202346,0.860182370821,0.844776119403
CPI-DS,,273,47,187,67,574,0.858956692913,0.802941176471,0.853125,0.827272727273
CPI-DS,,298,54,140,99,591,0.804773678205,0.750629722922,0.846590909091,0.795727636849
CPI-DS,,314,71,153,114,652,0.759881317185,0.733644859813,0.815584415584,0.772447724477
