DS3,1,298,62,112,75,547,0.817142008318,0.798927613941,0.827777777778,0.81309686221
DS3,1,311,50,148,85,594,0.826150535589,0.785353535354,0.861495844875,0.821664464993
DS3,1,308,46,117,102,573,0.802285684803,0.751219512195,0.870056497175,0.806282722513
DS3,1,298,37,193,98,626,0.867271887983,0.752525252525,0.889552238806,0.815321477428
DS3,1,315,32,186,87,620,0.867857406762,0.783582089552,0.907780979827,0.841121495327
DS3,1,278,61,125,79,543,0.800161952687,0.778711484594,0.82005899705,0.798850574713
DS3,1,294,63,99,97,553,0.762519293432,0.751918158568,0.823529411765,0.786096256684
DS3,1,257,33,161,95,546,0.860371767241,0.730113636364,0.886206896552,0.80062305296
DS3,1,293,98,215,82,688,0.824691932109,0.781333333333,0.749360613811,0.76501305483
DS3,1,285,77,214,97,673,0.805359648967,0.746073298429,0.78729281768,0.766129032258
