CPI-DS_IV,,139,43,82,45,309,0.749199619278,0.755434782609,0.763736263736,0.75956284153
CPI-DS_IV,,130,34,44,25,233,0.763609049134,0.838709677419,0.792682926829,0.815047021944
CPI-DS_IV,,128,41,126,54,349,0.808481262327,0.703296703297,0.757396449704,0.729344729345
CPI-DS_IV,,149,50,104,32,335,0.813553059415,0.82320441989,0.748743718593,0.784210526316
CPI-DS_IV,,175,32,66,39,312,0.833586381412,0.817757009346,0.845410628019,0.83135391924
CPI-DS_IV,,152,36,65,53,306,0.771547060945,0.741463414634,0.808510638298,0.773536895674
CPI-DS_IV,,163,40,65,37,305,0.788129044721,0.815,0.802955665025,0.808933002481
CPI-DS_IV,,173,25,60,38,296,0.786899608328,0.81990521327,0.873737373737,0.845965770171
CPI-DS_IV,,136,23,100,49,308,0.813642311426,0.735135135135,0.85534591195,0.790697674419
CPI-DS_IV,,157,54,42,37,290,0.698842162097,0.809278350515,0.744075829384,0.775308641975
