CPI-DS_IV,0.25,164,18,86,41,309,0.872458250411,0.8,0.901098901099,0.847545219638
CPI-DS_IV,0.25,142,22,39,30,233,0.7910038883,0.825581395349,0.865853658537,0.845238095238
CPI-DS_IV,0.25,174,31,61,41,307,0.823433763749,0.809302325581,0.848780487805,0.828571428571
CPI-DS_IV,0.25,138,31,124,56,349,0.862689020381,0.711340206186,0.816568047337,0.760330578512
CPI-DS_IV,0.25,175,23,46,52,296,0.801226551227,0.770925110132,0.883838383838,0.823529411765
CPI-DS_IV,0.25,178,30,60,46,314,0.803338171263,0.794642857143,0.855769230769,0.824074074074
CPI-DS_IV,0.25,152,37,80,39,308,0.787603930461,0.795811518325,0.804232804233,0.8
CPI-DS_IV,0.25,179,32,46,33,290,0.780130781691,0.844339622642,0.848341232227,0.8463356974
CPI-DS_IV,0.25,166,33,108,28,335,0.89295743423,0.855670103093,0.834170854271,0.844783715013
CPI-DS_IV,0.25,142,17,110,40,309,0.841551362683,0.78021978022,0.893081761006,0.83284457478
