CPI-DS,,251,32,178,113,574,0.841037970687,0.68956043956,0.886925795053,0.775888717156
CPI-DS,,278,31,154,109,572,0.816444559292,0.71834625323,0.899676375405,0.798850574713
CPI-DS,,275,34,138,123,570,0.785911790599,0.690954773869,0.88996763754,0.777934936351
CPI-DS,,249,45,107,101,502,0.763899790686,0.711428571429,0.84693877551,0.773291925466
CPI-DS,,252,28,150,137,567,0.793641114983,0.647814910026,0.9,0.7533632287
CPI-DS,,234,49,137,172,592,0.740688645694,0.576354679803,0.826855123675,0.679245283019
CPI-DS,,258,37,200,105,600,0.842500694637,0.710743801653,0.874576271186,0.784194528875
CPI-DS,,255,38,125,100,518,0.807857413728,0.718309859155,0.870307167235,0.787037037037
CPI-DS,,249,28,127,89,493,0.830157775104,0.736686390533,0.898916967509,0.809756097561
CPI-DS,,249,54,166,101,570,0.804798457374,0.711428571429,0.821782178218,0.762633996937
