DS3,,326,34,105,81,546,0.814979091995,0.800982800983,0.905555555556,0.850065189048
DS3,,308,46,99,120,573,0.770115832108,0.719626168224,0.870056497175,0.787723785166
DS3,,268,21,142,113,544,0.828672230138,0.703412073491,0.927335640138,0.8
DS3,,298,37,184,107,626,0.841791044776,0.735802469136,0.889552238806,0.805405405405
DS3,,316,31,169,104,620,0.845119337915,0.752380952381,0.910662824207,0.823989569752
DS3,,296,42,110,94,542,0.791130061492,0.758974358974,0.87573964497,0.813186813187
DS3,,307,53,141,92,593,0.812339055794,0.769423558897,0.852777777778,0.808959156785
DS3,,334,56,198,99,687,0.828023828024,0.771362586605,0.85641025641,0.811664641555
DS3,,316,40,82,113,551,0.738490348603,0.736596736597,0.887640449438,0.805095541401
DS3,,293,67,163,147,670,0.762204301075,0.665909090909,0.813888888889,0.7325
